Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Delivery_fee,Service_fee,Packaging_fee,Estimated_delivery_time,Average_delivery_time,Peak_hour_multiplier,Minimum_order,Cancellation_rate,Availability,Estimated_value_score,Avg_Current_Price,Avg_Previous_Price,Avg_Price_Change,Price_Change_Pct,Cost_of_living_index,Average_income,Currency,Region,FX_Rate,Delivery_fee_USD,Service_fee_USD,Packaging_fee_USD,Minimum_order_USD,Avg_Current_Price_USD,Avg_Previous_Price_USD,Delivery_Platform,Total_Platform_Fees_USD,Fee_Overhead_Pct,Menu_Markup_Pct,Total_Consumer_Markup_Pct
RES001976,Sao Paulo Thai Place 1976,Local,Thai,39.311004,-139.698381,Sao Paulo,Brazil,1987,False,True,False,False,2,3.5,4921,Operational,,,,,,,,,,6.8,44.13,36.165,7.965,22.881544700905344,50,12000,BRL,South America,0.18,,,,,7.9434000000000005,6.5097,iFood,0.0,0.0,22.881544700905344,22.881544700905344
RES001977,Los Angeles Mediterranean Place 1977,Local,Mediterranean,-75.930859,-97.477614,Los Angeles,USA,1978,False,True,False,False,1,4.2,4508,Operational,,,,,,,,,,1.8,18.4375,15.6075,2.83,19.46348652985563,95,75000,USD,North America,1.0,,,,,18.4375,15.6075,DoorDash,0.0,0.0,19.46348652985563,19.46348652985563
RES001978,Chinese Chain 1978,Chain,Chinese,50.833028,98.824275,Mumbai,India,1954,True,True,False,False,4,4.4,3924,Operational,6.79,1.76,1.12,84.0,83.0,2.1,18.37,0.089,False,7.8,96.145,87.25333333333333,8.891666666666667,11.52798794314246,40,15000,INR,Asia,0.012,0.08148,0.02112,0.013440000000000002,0.22044000000000002,1.15374,1.04704,Swiggy,0.11604,10.057716593238865,11.52798794314246,21.585704536381325
RES001979,Manchester Thai Place 1979,Local,Thai,-38.045013,63.343183,Manchester,United Kingdom,2009,True,True,True,False,1,3.1,1368,Operational,6.38,1.57,0.9,29.0,34.0,1.93,4.1,0.051,False,6.7,8.415,7.705,0.71,10.857606105985454,75,35000,GBP,Europe,1.28,8.1664,2.0096000000000003,1.1520000000000001,5.247999999999999,10.771199999999999,9.862400000000001,Uber Eats UK,11.328,105.16933069951997,10.857606105985454,116.02693680550543
RES001980,New York French Place 1980,Local,French,-16.164771,-32.083359,New York,USA,2001,True,False,False,True,1,4.5,3468,Operational,1.22,0.52,0.23,29.0,36.0,1.02,1.46,0.038,True,3.2,26.605,22.7675,3.8375,16.17499153122772,100,85000,USD,North America,1.0,1.22,0.52,0.23,1.46,26.605,22.7675,Uber Eats,1.97,7.40462291281252,16.17499153122772,23.579614444040242
RES001981,Mumbai Brazilian Place 1981,Local,Brazilian,1.73163,-92.07578,Mumbai,India,1967,True,False,True,True,4,2.0,3957,Operational,8.84,2.17,0.56,26.0,32.0,1.48,23.1,0.097,False,4.8,61.422000000000004,54.476,6.946,12.062696565417653,40,15000,INR,Asia,0.012,0.10608,0.02604,0.006720000000000001,0.2772,0.737064,0.653712,Zomato,0.13884,18.836873274405917,12.062696565417653,30.89956983982357
RES001982,French Chain 1982,Chain,French,53.177418,-0.119366,Tokyo,Japan,1978,False,False,True,True,2,4.3,1031,Operational,,,,,,,,,,5.3,62.08,54.879999999999995,7.2,15.126058880799853,85,45000,JPY,Asia,0.0065,,,,,0.40352,0.35672,Uber Eats JP,0.0,0.0,15.126058880799853,15.126058880799853
RES001983,Pizza Chain 1983,Chain,Pizza,28.571926,-110.881005,Tokyo,Japan,1983,False,True,False,True,4,4.5,2321,Operational,,,,,,,,,,3.8,81.42999999999999,70.505,10.925,14.996533816814427,85,45000,JPY,Asia,0.0065,,,,,0.529295,0.4582824999999999,Demae-can,0.0,0.0,14.996533816814427,14.996533816814427
RES001984,French Chain 1984,Chain,French,-60.540514,132.522586,London,United Kingdom,1970,True,False,True,False,3,4.9,3693,Operational,7.05,4.15,0.93,28.0,24.0,1.39,4.98,0.095,False,2.0,,,,,90,50000,GBP,Europe,1.28,9.024,5.312,1.1904000000000001,6.3744000000000005,,,Deliveroo,15.526399999999999,,,
RES001985,Thai Chain 1985,Chain,Thai,-14.5658,-74.493383,Tokyo,Japan,1954,True,False,True,False,4,4.1,136,Operational,5.81,4.26,0.77,70.0,79.0,1.14,24.54,0.063,True,5.2,108.36,96.16333333333334,12.196666666666665,12.17390263296953,85,45000,JPY,Asia,0.0065,0.03776499999999999,0.027689999999999996,0.005005,0.15950999999999999,0.70434,0.6250616666666667,Demae-can,0.07045999999999998,10.003677196130848,12.17390263296953,22.177579829100377
RES001986,Mumbai Chinese Place 1986,Local,Chinese,11.66805,79.340065,Mumbai,India,1986,True,False,False,False,1,3.4,1253,Operational,6.5,3.45,0.66,83.0,87.0,1.08,6.05,0.067,False,7.7,28.098333333333333,24.666666666666668,3.4316666666666666,15.084817073296506,40,15000,INR,Asia,0.012,0.078,0.041400000000000006,0.00792,0.0726,0.33718,0.29600000000000004,Swiggy,0.12732000000000002,37.760134764414374,15.084817073296506,52.84495183771088
RES001987,Rio de Janeiro Pizza Place 1987,Local,Pizza,11.901899,-62.077968,Rio de Janeiro,Brazil,1984,True,False,True,False,1,2.8,2764,Operational,1.48,1.6,1.62,83.0,92.0,1.21,16.15,0.004,True,7.9,30.473333333333333,26.836666666666662,3.6366666666666667,13.520493543727849,55,11000,BRL,South America,0.18,0.26639999999999997,0.288,0.2916,2.9069999999999996,5.4852,4.830599999999999,Rappi,0.8460000000000001,15.423318124531809,13.520493543727849,28.943811668259656
RES001988,American Chain 1988,Chain,American,9.233501,-148.237251,Mumbai,India,1965,True,False,False,False,2,4.6,3804,Operational,6.75,2.38,0.57,23.0,31.0,1.42,0.63,0.068,False,7.6,38.26,32.13,6.13,19.705406080947974,40,15000,INR,Asia,0.012,0.081,0.02856,0.00684,0.00756,0.45912,0.38556,Swiggy,0.1164,25.35279370797677,19.705406080947974,45.05819978892474
RES001989,Mediterranean Chain 1989,Chain,Mediterranean,-7.166689,58.21444,Mumbai,India,1955,True,False,False,False,1,3.9,4008,Operational,5.99,2.51,1.3,58.0,60.0,1.93,0.47,0.071,True,0.1,27.674999999999997,24.22,3.455,15.09109887011737,40,15000,INR,Asia,0.012,0.07188,0.030119999999999997,0.015600000000000001,0.00564,0.33209999999999995,0.29064,Zomato,0.1176,35.410914149611116,15.09109887011737,50.50201301972849
RES001990,Pizza Chain 1990,Chain,Pizza,89.918813,159.715942,Rio de Janeiro,Brazil,2023,False,True,False,False,2,3.6,692,Operational,,,,,,,,,,4.7,50.629999999999995,42.92,7.71,17.727322202079815,55,11000,BRL,South America,0.18,,,,,9.113399999999999,7.7256,iFood,0.0,0.0,17.727322202079815,17.727322202079815
RES001991,Los Angeles Mexican Place 1991,Local,Mexican,44.06499,24.806418,Los Angeles,USA,2007,True,False,False,True,4,4.0,2829,Operational,3.82,0.79,0.33,27.0,31.0,2.19,6.88,0.035,True,7.5,88.85333333333334,78.68333333333334,10.17,13.189364658232913,95,75000,USD,North America,1.0,3.82,0.79,0.33,6.88,88.85333333333334,78.68333333333334,DoorDash,4.9399999999999995,5.5597238269839,13.189364658232913,18.749088485216813
RES001992,Mumbai Pizza Place 1992,Local,Pizza,-81.396238,-128.633498,Mumbai,India,1970,True,True,True,False,1,2.2,496,Operational,7.05,3.69,1.5,23.0,33.0,1.85,10.42,0.001,True,3.2,25.63333333333333,21.066666666666666,4.566666666666666,19.915248974597652,40,15000,INR,Asia,0.012,0.0846,0.04428,0.018000000000000002,0.12504,0.3076,0.2528,Swiggy,0.14688,47.75016986290683,19.915248974597652,67.66541883750449
RES001993,New York Pizza Place 1993,Local,Pizza,-45.12161,81.376783,New York,USA,1954,False,True,False,True,4,4.1,1726,Operational,,,,,,,,,,2.9,106.33999999999999,94.41666666666667,11.923333333333332,13.564726745465409,100,85000,USD,North America,1.0,,,,,106.33999999999999,94.41666666666667,DoorDash,0.0,0.0,13.564726745465409,13.564726745465409
RES001994,Brazilian Chain 1994,Chain,Brazilian,79.68436,106.011362,Los Angeles,USA,2010,False,False,True,False,1,3.3,1289,Operational,,,,,,,,,,5.7,,,,,95,75000,USD,North America,1.0,,,,,,,Uber Eats,0.0,,,
RES001995,Tokyo Thai Place 1995,Local,Thai,-58.309314,-92.748647,Tokyo,Japan,1960,False,True,False,False,3,2.6,3945,Operational,,,,,,,,,,3.5,66.09666666666666,60.223333333333336,5.873333333333332,9.8218233159725,85,45000,JPY,Asia,0.0065,,,,,0.4296283333333333,0.39145166666666664,Demae-can,0.0,0.0,9.8218233159725,9.8218233159725
RES001996,Manchester Chinese Place 1996,Local,Chinese,76.35438,30.86128,Manchester,United Kingdom,1961,True,False,False,False,4,3.6,4423,Operational,3.69,0.14,1.38,89.0,85.0,1.21,17.74,0.065,True,8.6,,,,,75,35000,GBP,Europe,1.28,4.7232,0.17920000000000003,1.7664,22.707199999999997,,,Deliveroo,6.6688,,,
RES001997,Pizza Chain 1997,Chain,Pizza,59.266379,-92.606468,Manchester,United Kingdom,1984,True,False,True,False,3,2.7,1581,Operational,6.42,4.66,1.04,62.0,59.0,1.75,24.08,0.064,False,4.6,67.95428571428572,60.76428571428572,7.1899999999999995,12.760948386886964,75,35000,GBP,Europe,1.28,8.217600000000001,5.9648,1.3312000000000002,30.8224,86.98148571428572,77.77828571428573,Uber Eats UK,15.513600000000002,17.83551947204424,12.760948386886964,30.596467858931206
RES001998,Italian Chain 1998,Chain,Italian,3.21306,-48.821442,Tokyo,Japan,1951,False,False,True,False,4,4.7,3544,Operational,,,,,,,,,,6.3,115.01375,99.91499999999999,15.098749999999999,14.634806393014163,85,45000,JPY,Asia,0.0065,,,,,0.747589375,0.6494475,Uber Eats JP,0.0,0.0,14.634806393014163,14.634806393014163
RES001999,Tokyo Brazilian Place 1999,Local,Brazilian,4.324984,-172.023379,Tokyo,Japan,2021,False,True,False,True,1,2.0,1642,Operational,,,,,,,,,,0.7,27.713333333333335,23.45,4.263333333333333,18.1658774788343,85,45000,JPY,Asia,0.0065,,,,,0.18013666666666667,0.15242499999999998,Demae-can,0.0,0.0,18.1658774788343,18.1658774788343
RES002000,Thai Chain 2000,Chain,Thai,17.928742,-68.489276,Tokyo,Japan,1970,False,True,True,True,1,2.9,3399,Operational,,,,,,,,,,5.1,,,,,85,45000,JPY,Asia,0.0065,,,,,,,Uber Eats JP,0.0,,,
RES002001,Sao Paulo Brazilian Place 2001,Local,Brazilian,16.359226,-5.587345,Sao Paulo,Brazil,1954,False,True,True,False,3,2.0,2820,Operational,,,,,,,,,,5.7,79.29,69.00833333333333,10.281666666666666,14.000038050539787,50,12000,BRL,South America,0.18,,,,,14.2722,12.421499999999998,Rappi,0.0,0.0,14.000038050539787,14.000038050539787
RES002002,Rio de Janeiro American Place 2002,Local,American,24.609903,67.147952,Rio de Janeiro,Brazil,1973,True,True,True,False,4,2.1,2254,Operational,9.51,1.58,0.0,69.0,71.0,2.17,20.96,0.041,False,6.6,130.58666666666667,107.87,22.71666666666667,20.654252538458717,55,11000,BRL,South America,0.18,1.7118,0.2844,0.0,3.7728,23.5056,19.4166,iFood,1.9962,8.49244399239143,20.654252538458717,29.146696530850146
RES002003,Italian Chain 2003,Chain,Italian,37.652903,112.287807,Osaka,Japan,1961,True,False,False,False,1,4.8,4027,Operational,9.59,3.81,0.14,25.0,21.0,2.09,11.16,0.08,True,5.3,20.34,18.592222222222222,1.7477777777777779,10.073090571285544,80,40000,JPY,Asia,0.0065,0.062334999999999995,0.024765,0.00091,0.07254,0.13221,0.12084944444444444,Demae-can,0.08800999999999999,66.5678347489997,10.073090571285544,76.64092532028525
RES002004,Brazilian Chain 2004,Chain,Brazilian,38.166597,-137.397596,Delhi,India,1997,True,True,False,True,2,2.1,3111,Operational,4.15,1.41,0.44,67.0,71.0,2.0,19.08,0.09,False,8.6,53.72666666666666,46.54555555555555,7.181111111111111,16.513239749821608,38,14000,INR,Asia,0.012,0.049800000000000004,0.01692,0.00528,0.22896,0.64472,0.5585466666666666,Swiggy,0.07200000000000001,11.167621343185658,16.513239749821608,27.680861093007266
RES002005,Delhi Pizza Place 2005,Local,Pizza,-36.130648,17.214743,Delhi,India,1977,True,False,False,False,3,2.8,4288,Operational,4.83,3.21,0.14,34.0,39.0,1.14,6.7,0.081,False,1.2,72.955,62.82,10.135,15.591901499623894,38,14000,INR,Asia,0.012,0.057960000000000005,0.03852,0.0016800000000000003,0.0804,0.87546,0.7538400000000001,Zomato,0.09816000000000001,11.212378392641135,15.591901499623894,26.80427989226503
RES002006,London Thai Place 2006,Local,Thai,37.468351,135.228065,London,United Kingdom,1957,False,False,True,False,1,4.8,3791,Operational,,,,,,,,,,9.0,25.113333333333333,22.00333333333333,3.11,16.499960795522426,90,50000,GBP,Europe,1.28,,,,,32.145066666666665,28.164266666666663,Deliveroo,0.0,0.0,16.499960795522426,16.499960795522426
RES002007,Delhi Italian Place 2007,Local,Italian,-44.834282,-166.588345,Delhi,India,1970,False,True,True,False,2,2.4,2510,Operational,,,,,,,,,,6.4,61.385,50.925,10.46,20.417496192225748,38,14000,INR,Asia,0.012,,,,,0.7366199999999999,0.6111,Zomato,0.0,0.0,20.417496192225748,20.417496192225748
RES002008,Indian Chain 2008,Chain,Indian,-12.705751,-161.495058,Delhi,India,1970,True,False,False,True,2,3.3,4553,Operational,8.9,3.44,1.73,35.0,30.0,2.05,14.41,0.045,True,5.8,39.524,34.227999999999994,5.296,13.931811099426309,38,14000,INR,Asia,0.012,0.1068,0.04128,0.02076,0.17292000000000002,0.47428800000000004,0.41073599999999993,Swiggy,0.16884,35.598548564271994,13.931811099426309,49.530359663698306
RES002009,London Mexican Place 2009,Local,Mexican,-33.260067,-32.723129,London,United Kingdom,1993,True,False,False,True,1,2.6,3085,Operational,1.5,3.81,1.55,63.0,65.0,1.96,10.09,0.076,True,7.4,13.08,10.86,2.22,20.034172545457405,90,50000,GBP,Europe,1.28,1.92,4.8768,1.9840000000000002,12.9152,16.7424,13.9008,Uber Eats UK,8.780800000000001,52.44648004787366,20.034172545457405,72.48065259333107
RES002010,London Burger Place 2010,Local,Burger,-38.003856,-110.723702,London,United Kingdom,1974,False,True,False,True,1,2.5,3854,Operational,,,,,,,,,,9.3,5.25,4.61,0.64,13.882860329097541,90,50000,GBP,Europe,1.28,,,,,6.72,5.9008,Deliveroo,0.0,0.0,13.882860329097541,13.882860329097541
RES002011,Manchester American Place 2011,Local,American,7.446538,24.133946,Manchester,United Kingdom,1979,True,True,True,False,2,2.7,3405,Operational,8.89,2.28,0.63,82.0,84.0,1.46,24.3,0.076,False,3.8,36.44,33.29,3.15,12.772452639423133,75,35000,GBP,Europe,1.28,11.3792,2.9183999999999997,0.8064,31.104000000000003,46.6432,42.6112,Uber Eats UK,15.104000000000001,32.381997110361276,12.772452639423133,45.154449749784405
RES002012,Thai Chain 2012,Chain,Thai,-88.98647,-167.300251,Manchester,United Kingdom,1989,False,True,False,True,2,2.5,1369,Operational,,,,,,,,,,10.0,48.5975,42.332499999999996,6.265000000000001,15.767383701666335,75,35000,GBP,Europe,1.28,,,,,62.2048,54.185599999999994,Deliveroo,0.0,0.0,15.767383701666335,15.767383701666335
RES002013,Indian Chain 2013,Chain,Indian,67.881957,-63.103346,Sao Paulo,Brazil,1971,True,True,False,True,1,2.0,251,Operational,8.19,4.28,1.0,51.0,55.0,1.99,18.09,0.019,True,3.6,29.08,23.3,5.78,24.806865888117343,50,12000,BRL,South America,0.18,1.4742,0.7704,0.18,3.2561999999999998,5.2344,4.194,Rappi,2.4246000000000003,46.32048633644996,24.806865888117343,71.1273522245673
RES002014,New York Indian Place 2014,Local,Indian,4.509332,176.058,New York,USA,1984,True,False,False,False,4,4.4,4186,Operational,4.21,3.72,1.61,63.0,69.0,1.73,17.01,0.022,True,2.9,86.30250000000001,75.5275,10.775,14.40922521192424,100,85000,USD,North America,1.0,4.21,3.72,1.61,17.01,86.30250000000001,75.5275,Uber Eats,9.54,11.054140829591947,14.40922521192424,25.46336604151619
RES002015,Rio de Janeiro Mediterranean Place 2015,Local,Mediterranean,58.025566,-134.392204,Rio de Janeiro,Brazil,1997,False,False,True,True,1,2.5,865,Operational,,,,,,,,,,8.6,24.75,21.661666666666665,3.088333333333333,15.01769708013592,55,11000,BRL,South America,0.18,,,,,4.455,3.8991,Rappi,0.0,0.0,15.01769708013592,15.01769708013592
RES002016,Los Angeles Pizza Place 2016,Local,Pizza,22.074493,20.394149,Los Angeles,USA,2022,True,False,False,True,4,2.3,358,Operational,8.83,2.27,1.87,41.0,51.0,1.5,17.75,0.013,True,6.1,80.59666666666666,68.07666666666667,12.520000000000001,17.338991375855127,95,75000,USD,North America,1.0,8.83,2.27,1.87,17.75,80.59666666666666,68.07666666666667,Uber Eats,12.969999999999999,16.092476743134824,17.338991375855127,33.431468118989955
RES002017,Brazilian Chain 2017,Chain,Brazilian,51.596677,-166.880536,Mumbai,India,1977,True,False,True,False,3,3.8,3948,Operational,2.25,4.51,0.95,57.0,63.0,2.07,16.83,0.076,False,3.3,30.290000000000003,28.179999999999996,2.11,7.708517831572152,40,15000,INR,Asia,0.012,0.027,0.05412,0.0114,0.20195999999999997,0.36348,0.33815999999999996,Zomato,0.09251999999999999,25.453875168165595,7.708517831572152,33.16239299973775
RES002018,Tokyo Pizza Place 2018,Local,Pizza,81.989663,-27.409751,Tokyo,Japan,1976,True,False,True,False,3,3.1,2295,Operational,8.89,1.17,0.45,16.0,26.0,1.56,7.21,0.021,True,4.5,73.05333333333333,62.79833333333334,10.255,15.701314125715257,85,45000,JPY,Asia,0.0065,0.057785,0.007604999999999999,0.002925,0.046865,0.4748466666666666,0.40818916666666666,Uber Eats JP,0.068315,14.38671910921608,15.701314125715257,30.088033234931338
RES002019,Rio de Janeiro Thai Place 2019,Local,Thai,-10.626723,-104.105685,Rio de Janeiro,Brazil,1972,True,True,False,True,1,4.5,2156,Operational,5.91,1.57,0.68,85.0,83.0,2.48,7.47,0.054,False,9.6,27.189999999999998,23.775,3.415,13.930126506920852,55,11000,BRL,South America,0.18,1.0638,0.2826,0.12240000000000001,1.3445999999999998,4.8942,4.2795,Rappi,1.4688,30.011027336229144,13.930126506920852,43.94115384315
RES002020,Osaka Burger Place 2020,Local,Burger,-54.643608,57.278852,Osaka,Japan,2002,True,False,False,True,1,2.2,2102,Operational,3.26,2.39,1.95,39.0,41.0,1.19,17.1,0.057,True,9.7,21.912,19.312,2.6,13.023614700223925,80,40000,JPY,Asia,0.0065,0.021189999999999997,0.015535,0.012674999999999999,0.11115,0.142428,0.125528,Uber Eats JP,0.04939999999999999,34.68394779153121,13.023614700223925,47.707562491755134
RES002021,Indian Chain 2021,Chain,Indian,44.364929,-71.499074,Rio de Janeiro,Brazil,1959,False,False,True,True,3,3.7,1446,Operational,,,,,,,,,,3.0,37.69,30.555,7.135,23.275250446866757,55,11000,BRL,South America,0.18,,,,,6.784199999999999,5.499899999999999,Rappi,0.0,0.0,23.275250446866757,23.275250446866757
RES002022,Mumbai Japanese Place 2022,Local,Japanese,21.372901,-162.432126,Mumbai,India,1963,True,True,True,True,1,2.3,4884,Operational,0.2,3.97,0.08,36.0,42.0,1.94,4.81,0.095,False,8.5,23.395,21.15,2.245,9.881075574928547,40,15000,INR,Asia,0.012,0.0024000000000000002,0.04764,0.00096,0.057719999999999994,0.28074,0.25379999999999997,Swiggy,0.051000000000000004,18.16621013674526,9.881075574928547,28.04728571167381
RES002023,New York Brazilian Place 2023,Local,Brazilian,68.344735,29.762922,New York,USA,1960,True,True,False,True,1,3.1,2050,Operational,5.3,3.56,0.05,33.0,39.0,2.49,9.91,0.058,False,6.0,16.919999999999998,14.83,2.09,15.208268084710252,100,85000,USD,North America,1.0,5.3,3.56,0.05,9.91,16.919999999999998,14.83,DoorDash,8.91,52.659571355817306,15.208268084710252,67.86783944052756
RES002024,Sao Paulo Brazilian Place 2024,Local,Brazilian,-72.63976,76.642643,Sao Paulo,Brazil,1950,True,True,True,True,4,3.1,1855,Operational,4.0,1.2,1.47,75.0,83.0,1.08,24.0,0.047,True,3.8,99.186,83.978,15.207999999999998,17.183664943212428,50,12000,BRL,South America,0.18,0.72,0.216,0.2646,4.32,17.85348,15.116039999999998,iFood,1.2006,6.72473900187868,17.183664943212428,23.90840394509111
RES002025,Tokyo Thai Place 2025,Local,Thai,-85.102039,124.191381,Tokyo,Japan,1995,True,False,False,True,4,4.3,456,Operational,4.09,2.79,1.16,74.0,77.0,1.23,23.33,0.033,True,9.3,93.67,77.83,15.84,20.3520490768078,85,45000,JPY,Asia,0.0065,0.026584999999999998,0.018135,0.007539999999999999,0.15164499999999997,0.608855,0.505895,Demae-can,0.052259999999999994,8.583310339390593,20.3520490768078,28.93535941619839
RES002026,Delhi Mexican Place 2026,Local,Mexican,36.259081,-83.791263,Delhi,India,2013,True,True,True,False,4,4.2,4909,Operational,4.21,3.72,0.54,68.0,66.0,1.21,0.97,0.068,False,9.3,136.735,124.155,12.58,10.229318107107794,38,14000,INR,Asia,0.012,0.05052,0.044640000000000006,0.0064800000000000005,0.01164,1.6408200000000002,1.48986,Swiggy,0.10164000000000001,6.194459968515761,10.229318107107794,16.423778075623556
RES002027,Indian Chain 2027,Chain,Indian,-75.922748,93.321447,Los Angeles,USA,2016,True,True,False,False,3,2.5,4570,Operational,9.07,2.41,1.15,61.0,60.0,2.18,1.95,0.031,True,8.7,34.72,29.74,4.98,16.74512384851635,95,75000,USD,North America,1.0,9.07,2.41,1.15,1.95,34.72,29.74,DoorDash,12.63,36.37672706288229,16.74512384851635,53.12185091139864
RES002028,Tokyo Mexican Place 2028,Local,Mexican,-62.075286,112.001864,Tokyo,Japan,1996,False,True,False,False,1,2.6,12,Operational,,,,,,,,,,1.4,24.326666666666664,20.48,3.8466666666666662,18.335681499181256,85,45000,JPY,Asia,0.0065,,,,,0.1581233333333333,0.13312,Uber Eats JP,0.0,0.0,18.335681499181256,18.335681499181256
RES002029,Rio de Janeiro Mediterranean Place 2029,Local,Mediterranean,51.019326,116.407124,Rio de Janeiro,Brazil,1985,True,False,False,False,1,3.5,2241,Operational,3.8,1.44,0.32,74.0,75.0,1.2,12.58,0.09,True,4.2,,,,,55,11000,BRL,South America,0.18,0.6839999999999999,0.2592,0.0576,2.2643999999999997,,,Rappi,1.0008,,,
RES002030,Delhi Chinese Place 2030,Local,Chinese,-67.214224,-173.366365,Delhi,India,1980,False,True,False,False,4,5.0,1532,Operational,,,,,,,,,,6.3,135.63,121.235,14.395000000000001,12.200968428816115,38,14000,INR,Asia,0.012,,,,,1.62756,1.45482,Swiggy,0.0,0.0,12.200968428816115,12.200968428816115
RES002031,London Italian Place 2031,Local,Italian,82.215596,129.052611,London,United Kingdom,1963,True,False,False,True,2,3.1,1819,Operational,7.12,4.05,0.78,37.0,45.0,1.82,12.99,0.039,False,0.3,51.982000000000006,46.30800000000001,5.6739999999999995,13.36681882901852,90,50000,GBP,Europe,1.28,9.1136,5.184,0.9984000000000001,16.627200000000002,66.53696000000001,59.27424000000001,Uber Eats UK,15.296,22.98872652148931,13.36681882901852,36.355545350507825
RES002032,Osaka Italian Place 2032,Local,Italian,73.40611,132.65702,Osaka,Japan,2023,True,True,True,False,4,4.4,4820,Operational,6.93,3.25,0.7,26.0,30.0,2.23,13.46,0.089,True,2.1,22.88,21.25,1.63,7.670587874325276,80,40000,JPY,Asia,0.0065,0.045044999999999995,0.021124999999999998,0.004549999999999999,0.08749,0.14872,0.138125,Uber Eats JP,0.07071999999999999,47.552127809791486,7.670587874325276,55.222715684116764
RES002033,Tokyo Mexican Place 2033,Local,Mexican,37.0266,115.698748,Tokyo,Japan,1977,False,True,True,True,3,3.9,1151,Operational,,,,,,,,,,6.9,62.300000000000004,54.88333333333333,7.416666666666667,16.978347517387878,85,45000,JPY,Asia,0.0065,,,,,0.40495000000000003,0.3567416666666666,Demae-can,0.0,0.0,16.978347517387878,16.978347517387878
RES002034,Thai Chain 2034,Chain,Thai,-33.466457,-66.721197,Rio de Janeiro,Brazil,1983,True,True,False,True,1,4.9,4867,Operational,7.92,3.33,1.32,30.0,35.0,1.38,8.33,0.009,False,3.3,32.269999999999996,28.945,3.3249999999999997,11.493356464004902,55,11000,BRL,South America,0.18,1.4256,0.5994,0.2376,1.4994,5.808599999999999,5.2101,iFood,2.2626,38.952580836590435,11.493356464004902,50.44593730059534
RES002035,Rio de Janeiro Chinese Place 2035,Local,Chinese,72.005547,71.573609,Rio de Janeiro,Brazil,2014,False,False,True,True,1,3.6,1937,Operational,,,,,,,,,,7.2,23.060000000000002,19.55,3.51,18.807167025892984,55,11000,BRL,South America,0.18,,,,,4.1508,3.519,Rappi,0.0,0.0,18.807167025892984,18.807167025892984
RES002036,French Chain 2036,Chain,French,-45.738609,142.579737,Rio de Janeiro,Brazil,2013,True,True,False,False,2,2.9,4017,Operational,4.83,2.14,0.51,26.0,26.0,1.52,13.9,0.015,False,9.1,54.9,47.5,7.4,15.501311300653919,55,11000,BRL,South America,0.18,0.8694,0.3852,0.09179999999999999,2.502,9.882,8.549999999999999,iFood,1.3464,13.624770934550606,15.501311300653919,29.126082235204525
RES002037,Los Angeles American Place 2037,Local,American,-26.076659,-46.777313,Los Angeles,USA,2001,True,False,True,True,3,4.8,980,Operational,7.23,4.15,1.75,67.0,77.0,2.27,0.05,0.001,False,3.5,87.058,74.814,12.244,16.397249680430875,95,75000,USD,North America,1.0,7.23,4.15,1.75,0.05,87.058,74.814,DoorDash,13.13,15.081899250133254,16.397249680430875,31.47914893056413
RES002038,New York Mexican Place 2038,Local,Mexican,23.714452,49.712047,New York,USA,1971,False,False,True,True,2,4.3,1847,Operational,,,,,,,,,,5.6,19.59,17.0775,2.5125,14.834482633037732,100,85000,USD,North America,1.0,,,,,19.59,17.0775,Uber Eats,0.0,0.0,14.834482633037732,14.834482633037732
RES002039,Mexican Chain 2039,Chain,Mexican,-50.151311,17.819851,Delhi,India,1952,False,True,False,False,2,3.7,3547,Closed Temporarily,,,,,,,,,,1.1,48.223333333333336,42.47666666666667,5.746666666666666,14.991949236719648,38,14000,INR,Asia,0.012,,,,,0.5786800000000001,0.5097200000000001,Zomato,0.0,0.0,14.991949236719648,14.991949236719648
RES002040,London French Place 2040,Local,French,46.740814,-11.923173,London,United Kingdom,2006,False,True,False,False,3,2.7,3970,Operational,,,,,,,,,,8.9,55.644999999999996,49.545,6.1,13.754767861212947,90,50000,GBP,Europe,1.28,,,,,71.2256,63.4176,Deliveroo,0.0,0.0,13.754767861212947,13.754767861212947
RES002041,Indian Chain 2041,Chain,Indian,59.910317,-33.546993,Delhi,India,1960,False,False,True,True,4,2.2,3708,Operational,,,,,,,,,,3.3,96.944,88.304,8.64,10.428372795681904,38,14000,INR,Asia,0.012,,,,,1.1633280000000001,1.0596480000000001,Zomato,0.0,0.0,10.428372795681904,10.428372795681904
RES002042,Osaka American Place 2042,Local,American,-58.518906,75.454196,Osaka,Japan,2008,True,True,False,True,3,2.2,2704,Operational,0.83,1.1,1.09,53.0,51.0,1.97,9.88,0.096,False,3.3,,,,,80,40000,JPY,Asia,0.0065,0.005395,0.00715,0.007085,0.06422,,,Uber Eats JP,0.01963,,,
RES002043,Tokyo Japanese Place 2043,Local,Japanese,8.621224,38.964651,Tokyo,Japan,1967,True,False,True,False,3,2.9,938,Operational,3.14,1.22,1.25,30.0,40.0,1.96,9.74,0.019,False,8.9,79.798,73.186,6.612,8.661854594740419,85,45000,JPY,Asia,0.0065,0.02041,0.00793,0.008125,0.06331,0.518687,0.47570900000000005,Demae-can,0.036465,7.030237830834721,8.661854594740419,15.69209242557514
